CustomerID,Recency,Frequency,Monetary
15099.0,84,23,410.48
15100.0,334,3,876.0
15101.0,9,8,317.53
15103.0,31,35,703.36
15104.0,197,67,993.54
15105.0,18,101,2298.93
15106.0,18,100,1422.52
15107.0,311,16,319.5
15108.0,142,60,1300.25
15109.0,246,28,484.95
15110.0,24,35,996.1
15111.0,29,84,1567.48
15113.0,10,97,3509.43
15114.0,30,197,2760.56
15115.0,18,21,340.11
15116.0,18,45,1352.75
15117.0,15,79,1551.78
15118.0,134,1,244.8
15119.0,246,14,266.4
15120.0,134,21,358.82
15121.0,50,28,457.72
15122.0,114,82,1633.78
15123.0,7,106,2199.31
15124.0,23,15,184.19
15125.0,25,127,11528.48
15127.0,66,16,406.53
15128.0,60,102,1471.0
15129.0,50,84,3447.4
15130.0,170,22,330.11
15132.0,18,52,977.9300000000001
15133.0,128,29,982.42
15134.0,15,73,1387.99
15135.0,239,9,139.05
15136.0,3,68,1286.7
15139.0,240,13,178.96
15140.0,52,80,2354.25
15142.0,46,26,498.74
15143.0,226,14,259.45
15144.0,8,217,6580.44
15145.0,4,67,1194.73
15146.0,165,91,1327.16
15147.0,240,28,623.5
15148.0,11,20,301.29
15149.0,134,23,520.8000000000001
15150.0,17,341,5291.33
15152.0,10,271,4745.69
15153.0,31,22,329.25
15154.0,75,71,254.28
15156.0,1,55,961.49
15157.0,4,125,1936.07
15158.0,45,7,401.40000000000003
15159.0,2,710,18641.010000000002
15160.0,357,4,158.16
15163.0,18,29,304.47
15164.0,69,101,824.58
15165.0,373,27,487.75
15167.0,321,39,158.8
15168.0,26,5,106.56
15171.0,331,5,1289.5
15172.0,9,110,1624.05
15174.0,323,11,135.75
15175.0,72,23,224.14
15178.0,260,3,40.5
15179.0,18,93,2206.95
15180.0,367,6,87.5
15181.0,66,16,689.4799999999999
15182.0,154,29,622.85
15184.0,29,62,402.2
15185.0,70,21,310.62
15186.0,14,19,411.41
15187.0,2,91,4777.18
15189.0,1,212,16225.39
15192.0,120,51,1044.32
15193.0,61,19,499.32
15194.0,3,310,7616.53
15195.0,3,1,3861.0
15197.0,11,32,1079.6100000000001
15198.0,92,10,193.64
15199.0,59,13,1268.7
15201.0,87,69,1236.54
15203.0,26,142,1827.8
15204.0,357,9,316.58
15205.0,85,37,653.24
15206.0,10,9,420.29999999999995
15208.0,1,42,870.12
15210.0,225,20,331.18
15211.0,60,52,894.4100000000001
15212.0,241,5,101.8
15213.0,319,24,328.35
15214.0,2,110,1661.44
15215.0,47,35,734.94
15216.0,88,2,96.6
15218.0,11,166,5756.89
15219.0,176,9,305.75
15220.0,52,117,1778.96
15221.0,366,5,403.25
15222.0,319,5,585.0
15223.0,226,20,755.75
15224.0,358,14,322.08
15225.0,234,23,409.40000000000003
15226.0,311,8,154.41
15227.0,37,58,1219.4
15228.0,66,125,3386.71
15230.0,239,23,429.6
15232.0,113,31,612.06
15234.0,277,14,197.0
15235.0,218,143,2247.51
15236.0,299,15,321.05
15237.0,2,99,1412.32
15238.0,29,50,1071.99
15239.0,10,49,780.59
15240.0,45,78,1706.57
15241.0,67,110,1756.44
15243.0,74,22,316.68
15244.0,65,34,631.57
15245.0,134,89,2515.84
15246.0,238,33,514.15
15247.0,122,6,356.0
15249.0,32,350,6688.46
15251.0,9,111,10484.99
15252.0,36,44,740.78
15253.0,16,53,918.1999999999999
15254.0,127,18,300.36
15255.0,67,47,890.85
15256.0,149,6,98.45
15257.0,283,7,317.15
15258.0,169,34,623.16
15260.0,100,77,1810.77
15261.0,135,19,254.82
15262.0,324,10,178.95000000000002
15263.0,107,12,156.51
15264.0,64,23,393.74
15265.0,151,82,1506.1200000000001
15266.0,338,6,119.3
15267.0,22,11,1717.36
15269.0,24,2,408.8
15270.0,16,41,2379.49
15271.0,7,264,2493.34
15272.0,57,63,721.94
15274.0,4,47,716.57
15275.0,38,41,615.14
15276.0,66,49,128.63
15277.0,47,12,255.89999999999998
15279.0,355,19,290.51
15280.0,172,16,113.12
15281.0,59,139,2332.15
15286.0,50,3,240.55
15287.0,22,20,486.69
15288.0,43,88,2306.52
15289.0,29,58,939.78
15290.0,5,204,7943.22
15291.0,26,103,4668.3
15292.0,201,24,178.39
15296.0,51,194,3672.86
15297.0,10,39,641.94
15298.0,2,192,4799.9
15299.0,67,7,4507.01
15300.0,64,28,496.44
15301.0,51,242,5049.95
15303.0,290,31,574.02
15304.0,61,23,694.4000000000001
15306.0,64,58,1174.35
15307.0,96,12,205.3
15308.0,274,19,310.47
15311.0,1,2366,60632.75
15312.0,75,47,924.85
15313.0,110,1,52.0
15314.0,199,24,327.97
15315.0,64,37,570.5
15316.0,327,1,165.0
15318.0,4,33,312.62
15319.0,284,16,204.5
15320.0,44,36,267.13
15321.0,71,95,2748.31
15322.0,86,42,679.68
15325.0,104,48,161.74
15326.0,334,29,311.71
15327.0,53,10,208.75
15329.0,39,57,1049.7
15330.0,32,13,714.96
15332.0,366,35,1661.06
15333.0,208,16,1028.56
15334.0,157,98,350.82
15335.0,54,35,170.22
15339.0,66,86,574.07
15341.0,81,17,2020.52
15342.0,130,24,406.09
15343.0,87,21,364.5
15344.0,1,26,563.94
15345.0,46,20,393.54
15346.0,333,17,252.42000000000002
15347.0,366,5,201.60000000000002
15348.0,72,9,158.04
15349.0,158,71,463.90999999999997
15350.0,373,5,115.65
15351.0,12,219,1934.66
15353.0,255,61,770.12
15355.0,29,14,277.05
15356.0,31,499,2718.03
15358.0,5,551,8347.2
15360.0,40,13,427.93
15361.0,362,7,418.92
15363.0,373,16,326.0
15364.0,96,29,913.19
15365.0,26,114,2314.32
15366.0,75,44,602.51
15367.0,57,95,1877.59
15368.0,21,4,446.94000000000005
15370.0,41,94,2386.05
15372.0,137,27,2007.3999999999999
15373.0,8,132,2415.91
15374.0,129,3,168.0
15376.0,40,116,1221.56
15379.0,169,194,3703.29
15380.0,9,36,1690.2600000000002
15381.0,214,8,596.85
15382.0,15,302,5955.71
15384.0,170,41,642.41
15385.0,40,12,316.88
15386.0,186,31,394.14
15388.0,270,10,140.54
15389.0,172,1,500.0
15392.0,5,84,1535.53
15393.0,16,12,231.86
15394.0,10,85,2183.54
15395.0,326,7,107.45
15396.0,113,14,288.18
15397.0,290,6,94.0
15398.0,16,73,1345.53
15399.0,1,50,815.77
15400.0,92,12,716.2
15402.0,149,42,626.77
15405.0,189,8,349.1
15406.0,31,53,510.71000000000004
15407.0,34,148,1046.74
15408.0,264,34,267.18
15410.0,84,122,3450.84
15411.0,26,98,1348.93
15412.0,171,10,190.53
15414.0,10,39,774.9000000000001
15415.0,313,47,559.61
15416.0,65,192,3984.32
15417.0,85,28,508.8
15419.0,25,8,135.86
15421.0,59,53,950.36
15422.0,323,6,97.7
15423.0,38,2,43.5
15424.0,254,17,383.34
15426.0,19,275,1404.07
15427.0,33,292,1430.54
15428.0,15,6,93.78
15429.0,27,82,397.35
15432.0,23,10,171.19
15433.0,214,41,533.3
15434.0,8,55,1041.48
15435.0,22,29,149.29
15436.0,12,291,1067.75
15437.0,262,45,200.16
15438.0,131,25,156.57999999999998
15440.0,55,62,383.68
15442.0,249,2,594.0
15443.0,2,372,3213.59
15444.0,9,214,1411.21
15445.0,264,5,113.5
15447.0,331,9,155.17
15448.0,313,28,494.64
15449.0,26,60,974.52
15450.0,30,30,429.84
15452.0,30,56,528.48
15453.0,2,279,1371.77
15454.0,362,25,179.1
15456.0,283,58,434.59000000000003
15457.0,262,58,237.07
15458.0,25,7,161.64
15460.0,354,56,214.26
15462.0,94,11,234.6
15463.0,29,7,126.14
15464.0,338,155,1044.65
15465.0,20,97,7354.62
15466.0,85,57,334.53
15467.0,9,52,524.88
15468.0,51,24,467.51
15469.0,50,24,538.55
15471.0,2,73,454.48
15472.0,113,76,371.56
15473.0,14,11,1771.2
15475.0,77,29,454.10999999999996
15478.0,40,44,1399.92
15480.0,116,45,905.5
15482.0,16,97,10879.76
15483.0,161,84,225.26
15484.0,1,187,3590.41
15485.0,30,85,2564.5
15488.0,93,2,91.32000000000001
15489.0,23,50,1134.28
15491.0,95,154,3100.09
15492.0,28,35,659.4599999999999
15493.0,33,289,1953.41
15494.0,21,122,1280.58
15497.0,18,15,1262.2
15498.0,3,512,13316.4
15500.0,8,68,1131.56
15502.0,16,213,10384.93
15503.0,363,66,141.04
15504.0,81,13,52.83
15505.0,53,97,3610.96
15506.0,23,161,972.08
15507.0,172,45,475.86
15508.0,189,92,1000.27
15510.0,331,1,250.0
15511.0,12,158,900.53
15512.0,156,7,121.0
15513.0,33,308,14758.220000000001
15514.0,12,166,4023.7200000000003
15516.0,45,15,62.43
15517.0,233,27,267.03
15518.0,64,210,1921.55
15520.0,2,18,343.5
15521.0,40,185,3000.2
15522.0,33,56,397.99
15523.0,84,10,412.01000000000005
15524.0,25,1,440.0
15525.0,2,156,734.37
15526.0,33,4,148.44
15527.0,19,162,2428.53
15528.0,254,26,229.33
15529.0,23,662,3962.6
15530.0,22,107,1497.31
15531.0,8,219,1972.39
15532.0,25,251,1564.73
15533.0,19,83,807.57
15535.0,173,72,502.9
15537.0,163,24,110.92
15539.0,7,41,538.46
15540.0,11,15,213.3
15541.0,114,29,85.13000000000001
15543.0,288,28,127.86
15544.0,9,259,3546.71
15545.0,54,80,288.96999999999997
15547.0,7,695,4910.6
15549.0,77,114,1681.46
15550.0,4,61,575.63
15551.0,37,29,436.06
15552.0,217,17,90.12
15553.0,60,55,428.93
15554.0,278,14,217.2
15555.0,12,887,4794.86
15556.0,24,31,279.77
15557.0,29,19,468.91
15561.0,12,27,800.59
15562.0,352,1,134.55
15563.0,22,113,1400.44
15565.0,50,8,173.16
15567.0,19,7,186.01
15568.0,3,53,758.29
15569.0,104,31,1375.71
15570.0,7,319,4148.82
15571.0,12,57,650.4300000000001
15572.0,5,212,2533.42
15573.0,32,97,591.1899999999999
15574.0,178,152,675.64
15576.0,38,43,921.37
15577.0,151,39,258.88
15578.0,162,13,127.1
15579.0,69,48,327.6
15581.0,121,146,3675.77
15582.0,25,44,682.9100000000001
15584.0,24,122,720.86
15585.0,177,31,455.3
15587.0,50,9,913.6800000000001
15589.0,256,29,478.53000000000003
15592.0,47,24,388.58
15593.0,71,5,199.8
15594.0,16,103,1771.78
15596.0,101,77,1406.59
15597.0,35,22,324.57
15598.0,53,14,240.68
15599.0,27,52,761.74
15601.0,11,410,6776.56
15602.0,8,46,1297.8700000000001
15603.0,79,2,48.480000000000004
15604.0,52,17,216.39
15605.0,36,67,1198.23
15606.0,61,77,2920.16
15607.0,337,13,104.76
15608.0,28,60,1093.68
15609.0,184,16,298.48
15610.0,52,6,112.46000000000001
15611.0,10,43,1591.45
15612.0,36,6,195.15
15615.0,10,423,10399.74
15618.0,33,45,776.851
15619.0,11,3,336.40000000000003
15620.0,57,100,1553.18
15621.0,4,16,1293.03
15622.0,43,185,3709.56
15623.0,141,19,301.03
15624.0,117,34,588.13
15625.0,104,64,1534.26
15626.0,75,49,675.8
15628.0,5,155,2870.2400000000002
15630.0,45,60,1186.35
15632.0,16,167,3285.31
15634.0,17,15,243.55
15636.0,90,25,724.76
15637.0,53,15,223.36
15639.0,134,25,425.32
15640.0,4,476,12416.11
15641.0,105,119,1887.2
15643.0,192,33,664.0
15644.0,166,232,803.54
15645.0,19,52,612.01
15646.0,158,35,447.64000000000004
15648.0,204,24,639.5
15649.0,336,2,816.0
15651.0,37,32,646.3
15652.0,91,21,337.74
15653.0,93,6,877.4399999999999
15654.0,9,21,922.53
15655.0,243,34,560.67
15656.0,45,47,748.5
15657.0,23,1,30.0
15658.0,190,48,1024.1000000000001
15659.0,44,11,306.45
15660.0,25,90,1600.86
15661.0,317,5,309.8
15663.0,106,9,138.14
15664.0,51,17,386.43
15665.0,168,115,2222.21
15667.0,40,13,301.32
15668.0,218,1,76.32000000000001
15669.0,40,33,684.34
15670.0,297,12,173.05
15671.0,19,78,2657.13
15673.0,88,138,2726.23
15674.0,73,114,2446.6
15675.0,81,21,323.69
15676.0,19,202,3435.76
15677.0,49,33,657.23
15678.0,53,12,352.7
15679.0,24,110,781.28
15680.0,9,78,1333.68
15681.0,25,53,1426.16
15683.0,117,10,193.75
15687.0,9,166,2993.1
15689.0,120,9,254.1
15690.0,4,19,239.76
15691.0,252,2,136.8
15692.0,28,12,191.04
15694.0,1,78,6479.4
15695.0,267,22,409.98
15696.0,33,168,2711.11
15699.0,18,18,309.65
15700.0,172,86,696.68
15701.0,2,230,1529.0
15703.0,265,5,211.5
15704.0,140,117,2293.62
15705.0,201,6,143.1
15706.0,64,55,1060.56
15707.0,35,205,916.98
15708.0,41,273,3235.25
15709.0,284,6,133.25
15712.0,9,53,1072.3600000000001
15713.0,143,19,356.7
15714.0,12,34,330.03000000000003
15716.0,146,117,1101.1100000000001
15717.0,234,7,150.3
15719.0,33,931,5030.07
15720.0,24,128,598.73
15721.0,12,84,471.40000000000003
15722.0,36,67,2211.21
15723.0,365,38,190.7
15724.0,201,11,218.25
15725.0,15,32,415.25
15727.0,17,301,5159.06
15729.0,213,5,85.0
15730.0,66,70,1120.88
15732.0,212,14,294.12
15733.0,283,10,162.3
15734.0,115,26,1339.45
15737.0,15,71,1188.1200000000001
15738.0,19,173,4812.42
15739.0,66,8,449.12
15740.0,49,9,154.88
15743.0,16,86,775.96
15744.0,78,3,34.8
15745.0,19,62,1094.59
15746.0,134,28,196.88
15747.0,13,90,946.64
15748.0,40,20,144.36
15749.0,235,10,44534.3
15750.0,3,291,2463.05
15752.0,40,405,2626.6
15753.0,305,1,79.2
15754.0,51,28,458.57
15755.0,10,141,2364.25
15756.0,61,191,528.01
15757.0,66,45,714.42
15758.0,25,9,205.25
15759.0,218,7,253.04
15762.0,65,37,583.75
15763.0,32,61,1086.92
15764.0,88,180,3279.97
15766.0,64,11,315.06
15768.0,116,27,621.8299999999999
15769.0,7,130,56252.72
15773.0,6,10,635.6800000000001
15774.0,69,25,270.8
15775.0,245,7,104.9
15776.0,133,18,241.62
15777.0,241,21,1047.11
15780.0,184,29,475.28000000000003
15781.0,25,20,345.46
15782.0,10,43,2614.7400000000002
15783.0,11,14,246.3
15785.0,33,83,2328.9700000000003
15786.0,46,266,4919.0
15787.0,26,200,933.26
15789.0,358,25,351.3
15790.0,10,34,218.75
15791.0,44,75,1612.69
15793.0,15,12,965.61
15795.0,150,42,610.01
15796.0,1,132,2708.61
15797.0,113,8,2207.4
15799.0,76,98,884.14
15800.0,107,117,696.89
15801.0,46,64,1063.95
15802.0,143,1,451.42
15803.0,51,8,415.82000000000005
15804.0,1,262,4206.39
15805.0,23,299,5488.18
15806.0,46,31,784.58
15807.0,50,48,903.9
15808.0,306,195,3651.27
15809.0,36,35,515.77
15810.0,79,89,1391.98
15811.0,22,133,2218.62
15812.0,107,41,1801.14
15813.0,208,40,1303.9099999999999
15814.0,17,72,1945.33
15815.0,64,49,2100.6
15819.0,49,123,1905.45
15820.0,320,17,206.98
15821.0,44,62,570.96
15822.0,3,33,885.47
15823.0,372,1,15.0
15825.0,172,20,532.94
15826.0,56,68,1654.31
15827.0,73,115,1836.0900000000001
15829.0,99,51,636.14
15830.0,38,39,576.0
15831.0,58,66,794.64
15832.0,254,54,836.79
15834.0,70,269,2225.15
15835.0,44,50,954.09
15836.0,50,10,137.37
15837.0,65,24,391.98
15838.0,11,167,33643.08
15839.0,33,62,1048.49
15840.0,59,27,355.56
15841.0,73,47,1224.06
15843.0,304,8,118.95000000000002
15844.0,46,11,130.73999999999998
15845.0,18,138,3711.77
15847.0,38,22,389.27
15850.0,19,93,234.88
15852.0,187,22,160.71
15853.0,52,30,110.8
15854.0,4,138,2969.12
15855.0,137,80,712.24
15856.0,4,628,16143.64
15857.0,19,14,297.0
15858.0,16,188,1427.57
15860.0,41,139,965.16
15861.0,12,540,3146.92
15862.0,8,147,832.88
15863.0,26,18,68.84
15864.0,22,20,1936.3200000000002
15865.0,41,40,895.13
15866.0,101,43,211.89
15867.0,5,459,3810.14
15869.0,277,15,149.64
15870.0,33,74,351.44
15872.0,15,108,316.25
15874.0,64,120,4405.88
15877.0,2,126,490.33
15880.0,369,96,329.03000000000003
15881.0,312,29,501.39000000000004
15882.0,199,23,516.36
15883.0,2,49,396.48
15885.0,93,18,379.35
15886.0,60,12,181.09
15888.0,81,12,168.31
15889.0,157,85,420.07
15891.0,227,60,511.68
15894.0,253,37,258.25
15895.0,150,11,179.17
15897.0,194,22,208.59
15898.0,1,84,1383.83
15899.0,369,4,56.25
15900.0,24,47,337.28
15901.0,17,111,351.73
15903.0,10,74,5126.76
15904.0,8,30,164.68
15906.0,20,150,1567.69
15907.0,4,226,882.72
15909.0,174,7,191.94
15910.0,1,266,1228.88
15912.0,178,19,264.62
15916.0,16,151,1502.8600000000001
15917.0,248,12,123.1
15918.0,191,40,334.23
15919.0,20,122,525.69
15920.0,154,60,167.5
15921.0,173,24,323.03000000000003
15922.0,373,11,369.5
15923.0,373,21,127.08
15925.0,194,12,207.15
15930.0,67,21,426.63
15932.0,4,115,2495.87
15933.0,21,74,1107.46
15935.0,239,12,416.86
15937.0,64,7,145.35
15938.0,112,18,404.58
15939.0,90,76,6115.01
15940.0,311,1,35.8
15942.0,134,14,337.44
15944.0,277,6,325.1
15945.0,365,2,181.0
15947.0,83,29,1708.24
15948.0,8,60,955.24
15949.0,17,19,364.72
15950.0,32,97,1744.71
15951.0,9,41,708.22
15952.0,34,84,781.91
15953.0,15,97,1657.28
15955.0,24,183,4416.26
15957.0,32,42,428.89
15958.0,74,7,104.35
15963.0,20,28,470.76
15965.0,17,111,808.87
15967.0,23,80,397.68
15969.0,3,20,666.1
15970.0,304,11,314.1
15971.0,18,35,4199.85
15973.0,367,4,307.82000000000005
15974.0,39,176,3442.15
15975.0,84,24,371.01
15976.0,165,96,427.64
15977.0,17,65,1054.73
15978.0,77,49,1098.78
15980.0,89,43,2398.86
15981.0,25,97,3408.48
15983.0,22,112,1465.12
15984.0,3,258,2780.63
15985.0,123,37,1142.42
15986.0,30,14,168.12
15987.0,12,128,1432.77
15988.0,19,26,156.78
15990.0,44,52,792.11
15992.0,4,3,41.989999999999995
15993.0,9,543,2777.67
15994.0,55,32,414.27
15996.0,88,127,1032.58
15998.0,37,504,3080.22
16000.0,3,9,12393.7
16003.0,30,103,2735.37
16005.0,12,201,578.71
16006.0,211,8,101.4
16007.0,48,381,1693.81
16008.0,24,33,478.78
16009.0,22,82,972.11
16010.0,246,79,392.4
16011.0,8,210,3352.96
16012.0,35,94,1415.29
16013.0,4,139,37130.6
16014.0,38,138,646.83
16015.0,4,181,704.55
16016.0,3,224,1465.51
16017.0,47,32,211.88
16018.0,39,28,408.90000000000003
16019.0,47,160,3786.2400000000002
16020.0,17,46,851.01
16022.0,260,71,602.63
16023.0,46,101,719.81
16024.0,12,63,251.03
16025.0,30,28,439.65999999999997
16026.0,43,32,236.09
16027.0,92,16,934.62
16029.0,39,240,72708.09
16030.0,310,29,331.24
16031.0,92,98,547.9
16033.0,6,1128,8778.82
16034.0,196,22,437.7
16036.0,87,55,758.92
16037.0,270,39,855.02
16038.0,8,26,471.78000000000003
16040.0,65,65,1313.55
16041.0,31,6,3166.4
16042.0,22,70,1177.47
16043.0,38,39,773.99
16045.0,120,83,1340.7
16048.0,373,8,256.44
16049.0,40,299,1074.81
16050.0,174,10,137.9
16052.0,54,34,362.06
16053.0,33,84,1511.95
16054.0,145,70,783.9
16055.0,221,8,134.8
16056.0,45,66,650.75
16057.0,16,121,2263.12
16059.0,66,178,1453.16
16062.0,10,64,1153.62
16063.0,260,23,335.32
16065.0,365,73,367.14
16066.0,17,101,1521.04
16070.0,22,33,852.15
16071.0,45,21,326.24
16072.0,288,23,584.3199999999999
16073.0,297,1,122.39999999999999
16076.0,3,129,2234.73
16078.0,284,1,79.2
16079.0,17,21,1352.0
16080.0,82,10,217.16
16081.0,56,223,2799.42
16083.0,101,31,1317.62
16084.0,299,38,436.18
16085.0,23,167,981.51
16086.0,59,39,1121.39
16091.0,155,18,315.06
16092.0,115,51,817.86
16093.0,107,1,17.0
16094.0,12,63,1078.23
16096.0,264,12,320.62
16097.0,240,10,185.04999999999998
16098.0,88,67,2005.63
16099.0,50,39,731.9
16101.0,71,76,1290.7
16102.0,42,57,1842.14
16103.0,7,48,1429.64
16104.0,62,28,298.21
16105.0,249,13,336.96
16106.0,66,6,108.38
16107.0,18,31,3204.1600000000003
16108.0,85,48,842.5
16109.0,219,18,611.88
16110.0,45,342,1320.95
16112.0,143,16,195.73999999999998
16113.0,183,30,161.38
16114.0,171,8,135.75000000000003
16115.0,10,279,1660.8799999999999
16116.0,212,34,612.78
16117.0,190,30,232.21
16119.0,8,16,423.36
16120.0,59,30,1309.14
16121.0,57,204,854.66
16122.0,73,38,684.4200000000001
16123.0,52,16,307.78
16124.0,317,11,249.0
16125.0,367,13,289.35
16126.0,29,117,6287.77
16127.0,39,40,656.25
16128.0,18,89,1880.22
16131.0,52,78,3506.54
16133.0,4,338,14589.04
16134.0,22,35,618.09
16135.0,263,21,517.55
16136.0,60,37,709.38
16139.0,19,31,635.41
16140.0,66,35,725.18
16141.0,88,30,620.4
16142.0,250,37,535.34
16143.0,3,117,2424.94
16144.0,247,1,175.2
16145.0,9,224,3799.4900000000002
16146.0,157,29,734.13
16147.0,134,22,375.0
16148.0,296,1,76.32000000000001
16149.0,5,18,280.52
16150.0,43,117,2053.02
16152.0,269,29,1829.04
16153.0,50,89,1824.23
16156.0,9,128,3092.04
16157.0,16,18,656.69
16159.0,282,14,348.2
16160.0,65,20,1025.44
16161.0,2,471,5533.67
16162.0,252,2,37.4
16163.0,232,6,856.6
16164.0,17,34,822.48
16168.0,11,98,3787.6
16169.0,8,85,1822.97
16170.0,51,125,1885.05
16171.0,59,3,73.2
16172.0,95,69,1140.21
16173.0,16,84,1418.32
16174.0,126,23,1009.5500000000001
16175.0,94,58,1037.59
16177.0,50,15,331.95
16178.0,138,8,197.9
16179.0,61,11,215.83
16180.0,100,162,10254.18
16181.0,73,11,305.54
16182.0,72,28,6617.65
16183.0,67,15,338.71000000000004
16184.0,64,45,1158.79
16185.0,17,31,529.41
16186.0,23,218,4006.94
16187.0,32,295,6911.4400000000005
16188.0,45,67,981.86
16189.0,16,11,215.48
16190.0,40,6,215.08
16191.0,3,134,5180.52
16193.0,237,19,314.45
16198.0,75,15,400.68100000000004
16200.0,4,172,1068.8700000000001
16201.0,3,111,1863.47
16202.0,361,18,365.27
16203.0,59,35,592.9
16204.0,23,50,384.18
16205.0,31,97,757.63
16206.0,55,63,537.0600000000001
16207.0,25,19,394.38
16208.0,45,66,664.26
16209.0,89,46,2262.62
16210.0,2,123,21086.3
16211.0,89,23,547.02
16212.0,19,41,690.34
16213.0,79,6,159.0
16214.0,171,44,1062.75
16215.0,81,14,242.35
16216.0,267,37,914.9300000000001
16217.0,235,15,304.25
16218.0,30,84,3084.68
16221.0,37,95,860.86
16222.0,318,122,773.5500000000001
16224.0,57,96,1295.3
16225.0,45,134,1096.32
16226.0,203,8,255.12
16227.0,225,6,314.22
16229.0,87,47,1010.6
16230.0,190,35,542.03
16232.0,44,37,990.88
16233.0,71,22,536.6800000000001
16235.0,41,46,867.31
16236.0,78,20,432.2
16239.0,57,19,414.2
16240.0,24,135,3718.8
16241.0,10,655,2590.31
16242.0,8,292,3579.86
16243.0,34,51,409.1
16244.0,212,91,1522.75
16245.0,24,90,1413.66
16247.0,170,16,114.56
16248.0,62,7,152.94
16249.0,53,69,1800.07
16250.0,261,24,389.44
16253.0,67,123,3683.86
16255.0,17,270,2619.91
16256.0,267,13,752.4300000000001
16257.0,177,2,46.95
16258.0,45,135,5203.51
16260.0,51,18,1035.45
16261.0,17,119,728.54
16265.0,9,258,5447.0
16266.0,74,61,861.89
16268.0,71,45,667.65
16270.0,353,54,1141.24
16271.0,3,130,1404.64
16272.0,117,25,411.7
16274.0,373,65,351.75
16275.0,197,33,559.87
16276.0,177,6,810.6000000000001
16278.0,100,23,566.38
16279.0,21,106,1502.78
16281.0,72,17,2062.06
16282.0,340,11,168.3
16283.0,6,166,1570.81
16284.0,31,103,812.68
16287.0,170,8,142.5
16292.0,122,17,302.25
16293.0,22,118,2248.9900000000002
16295.0,10,79,1328.55
16297.0,269,20,301.9
16298.0,23,27,598.2
16302.0,127,11,233.22
16303.0,26,162,5360.63
16305.0,139,22,361.21999999999997
16306.0,214,41,632.27
16308.0,38,4,2560.0
16309.0,106,42,706.57
16311.0,18,37,616.26
16313.0,3,16,274.15000000000003
16315.0,331,14,226.37
16316.0,64,151,2938.91
16317.0,120,69,1341.65
16318.0,35,19,328.15
16319.0,218,3,404.40000000000003
16320.0,172,56,1038.46
16321.0,72,12,373.65000000000003
16322.0,1,37,326.75
16323.0,196,1,207.50000000000003
16324.0,128,111,408.59000000000003
16325.0,47,18,594.24
16326.0,6,300,3039.2200000000003
16327.0,14,317,3820.27
16330.0,18,39,251.91
16332.0,28,151,1582.8
16333.0,8,45,26626.8
16337.0,37,10,151.05
16338.0,157,11,214.79999999999998
16339.0,284,18,94.05
16340.0,107,141,534.31
16341.0,25,77,1971.87
16342.0,75,15,322.41
16343.0,16,43,328.58
16344.0,158,2,101.10000000000001
16345.0,44,37,565.46
16347.0,11,85,847.45
16348.0,32,222,1415.65
16349.0,291,9,53.5
16350.0,21,57,1116.47
16351.0,333,8,153.9
16352.0,18,28,494.44
16353.0,4,94,6675.71
16354.0,63,39,395.8
16356.0,198,31,211.77
16357.0,33,34,658.88
16358.0,1,109,2027.5
16359.0,7,66,1750.92
16360.0,5,636,3450.41
16361.0,10,104,891.21
16362.0,32,77,709.99
16363.0,53,5,109.36000000000001
16364.0,12,52,705.79
16365.0,18,51,1540.42
16366.0,19,18,327.3
16367.0,37,127,800.67
16368.0,2,69,479.91
16369.0,18,117,1545.41
16370.0,82,221,1301.91
16372.0,33,92,355.73
16374.0,66,109,466.73
16376.0,9,122,974.96
16377.0,267,5,676.2
16378.0,247,23,362.95
16379.0,4,108,2157.4
16380.0,61,31,1743.1499999999999
16383.0,75,98,643.76
16384.0,90,33,584.5
16385.0,60,57,554.86
16386.0,29,81,302.57
16387.0,323,4,94.36
16389.0,53,34,1382.07
16392.0,270,43,217.89
16393.0,2,327,3040.96
16394.0,57,83,1555.34
16395.0,61,206,1482.06
16398.0,154,82,1705.8
16399.0,19,72,408.02
16400.0,95,29,303.93
16401.0,1,186,4098.32
16402.0,265,57,293.45
16403.0,312,10,177.5
16404.0,70,23,443.05
16405.0,302,5,167.25
16406.0,19,58,154.35
16407.0,13,168,2079.68
16409.0,36,231,2022.98
16411.0,19,44,211.7
16412.0,54,30,135.99
16413.0,57,31,262.2
16414.0,22,7,126.25
16415.0,44,47,200.27
16416.0,27,71,1051.4
16418.0,45,95,631.12
16419.0,113,50,958.71
16422.0,17,369,34684.4
16423.0,25,18,346.12
16424.0,191,5,133.56
16425.0,302,21,302.7
16426.0,2,353,1863.76
16427.0,263,9,241.06
16429.0,106,2,284.55
16430.0,57,6,300.85
16431.0,213,76,623.28
16432.0,64,8,287.4
16433.0,28,17,184.26
16434.0,29,107,1511.8
16438.0,6,132,798.35
16440.0,8,282,3640.67
16441.0,67,24,381.2
16442.0,2,171,609.3
16444.0,46,84,654.67
16445.0,34,63,230.51
16446.0,206,2,2.9
16447.0,136,34,255.91
16448.0,198,19,182.99
16449.0,198,40,707.69
16450.0,150,11,311.92
16451.0,88,14,266.97
16454.0,45,2,6.9
16455.0,64,99,1841.18
16456.0,99,110,2158.18
16457.0,218,9,208.36
16458.0,3,202,3482.7400000000002
16460.0,28,132,811.23
16461.0,178,32,142.92
16462.0,74,3,136.0
16463.0,21,82,1422.4
16464.0,20,230,1298.66
16466.0,34,146,1595.96
16468.0,74,2,74.9
